Time,HNE
281.15,0.00361
281.155,0.00353
281.16,0.00345
281.165,0.00333
281.17,0.00323
281.175,0.00319
281.18,0.00312
281.185,0.00291
281.19,0.00261
281.195,0.0023
281.2,0.00198
281.205,0.00167
281.21,0.00131
281.215,0.00095
281.22,0.00064
281.225,0.00037
281.23,0.00023
281.235,0.00018
281.24,0.00017
281.245,0.00025
281.25,0.00043
281.255,0.00075
281.26,0.00107
281.265,0.00134
281.27,0.00162
281.275,0.00194
281.28,0.00231
281.285,0.00257
281.29,0.00273
281.295,0.00279
281.3,0.00276
281.305,0.00262
281.31,0.00242
281.315,0.00219
281.32,0.00196
281.325,0.00176
281.33,0.0016
281.335,0.00153
281.34,0.00154
281.345,0.00157
281.35,0.00165
281.355,0.00176
281.36,0.00194
281.365,0.00217
281.37,0.00242
281.375,0.00272
281.38,0.00298
281.385,0.00315
281.39,0.00325
281.395,0.00327
281.4,0.00326
281.405,0.00318
281.41,0.00307
281.415,0.00301
281.42,0.00296
281.425,0.00293
281.43,0.00294
281.435,0.003
281.44,0.00314
281.445,0.00329
281.45,0.00345
281.455,0.00369
281.46,0.00388
281.465,0.00394
281.47,0.00394
281.475,0.00394
281.48,0.00392
281.485,0.00386
281.49,0.00378
281.495,0.00369
281.5,0.00361
281.505,0.00347
281.51,0.00325
281.515,0.00299
281.52,0.00269
281.525,0.00229
281.53,0.00178
281.535,0.00132
281.54,0.00084
281.545,0.00037
281.55,0.00001
281.555,-0.00034
281.56,-0.00054
281.565,-0.0007
281.57,-0.00092
281.575,-0.00101
281.58,-0.00102
281.585,-0.00091
281.59,-0.00072
281.595,-0.00059
281.6,-0.0004
281.605,-0.00017
281.61,0.00003
281.615,0.00023
281.62,0.00033
281.625,0.00036
281.63,0.00044
281.635,0.00061
281.64,0.00082
281.645,0.00092
281.65,0.00093
281.655,0.00095
281.66,0.00099
281.665,0.00114
281.67,0.00138
281.675,0.00157
281.68,0.00185
281.685,0.00223
281.69,0.00254
281.695,0.0028
281.7,0.00303
281.705,0.00325
281.71,0.00344
281.715,0.00366
281.72,0.00394
281.725,0.00419
281.73,0.00445
281.735,0.00463
281.74,0.00463
281.745,0.00451
281.75,0.00427
281.755,0.00397
281.76,0.00369
281.765,0.00345
281.77,0.00323
281.775,0.00309
281.78,0.00309
281.785,0.00309
281.79,0.00308
281.795,0.00306
281.8,0.00307
281.805,0.00314
281.81,0.00318
281.815,0.00317
281.82,0.00316
281.825,0.00321
281.83,0.00326
281.835,0.00327
281.84,0.00327
281.845,0.00323
281.85,0.0031
281.855,0.00293
281.86,0.00277
281.865,0.00256
281.87,0.00234
281.875,0.00213
281.88,0.00191
281.885,0.00174
281.89,0.00153
281.895,0.00131
281.9,0.00109
281.905,0.00087
281.91,0.0007
281.915,0.00049
281.92,0.0002
281.925,-0.00017
281.93,-0.00066
281.935,-0.00113
281.94,-0.00148
281.945,-0.00179
281.95,-0.0021
281.955,-0.00245
281.96,-0.00272
281.965,-0.00286
281.97,-0.003
281.975,-0.00314
281.98,-0.00325
281.985,-0.00335
281.99,-0.00337
281.995,-0.00325
282,-0.00317
282.005,-0.00315
282.01,-0.00316
282.015,-0.00328
282.02,-0.00345
282.025,-0.00366
282.03,-0.00392
282.035,-0.0042
282.04,-0.0044
282.045,-0.0043
282.05,-0.00408
282.055,-0.00385
282.06,-0.00356
282.065,-0.00331
282.07,-0.00302
282.075,-0.00269
282.08,-0.00234
282.085,-0.002
282.09,-0.00173
282.095,-0.00138
282.1,-0.00087
282.105,-0.00024
282.11,0.00036
282.115,0.0008
282.12,0.00122
282.125,0.00164
282.13,0.00198
282.135,0.00224
282.14,0.0024
282.145,0.00258
282.15,0.00277
282.155,0.00291
282.16,0.00295
282.165,0.00289
282.17,0.00286
282.175,0.00277
282.18,0.00255
282.185,0.00232
282.19,0.00208
282.195,0.00184
282.2,0.00175
282.205,0.00178
282.21,0.00179
282.215,0.00171
282.22,0.0016
282.225,0.00146
282.23,0.00128
282.235,0.00109
282.24,0.0009
282.245,0.00079
282.25,0.00078
282.255,0.00083
282.26,0.00087
282.265,0.0009
282.27,0.00088
282.275,0.00076
282.28,0.00053
282.285,0.0003
282.29,0.00006
282.295,-0.00018
282.3,-0.00031
282.305,-0.00038
282.31,-0.00039
282.315,-0.00042
282.32,-0.00049
282.325,-0.00044
282.33,-0.00034
282.335,-0.00023
282.34,-0.0002
282.345,-0.00028
282.35,-0.0004
282.355,-0.00058
282.36,-0.00075
282.365,-0.00085
282.37,-0.00094
282.375,-0.00107
282.38,-0.00116
282.385,-0.00118
282.39,-0.00117
282.395,-0.00117
282.4,-0.00112
282.405,-0.00094
282.41,-0.00065
282.415,-0.00024
282.42,0.00012
282.425,0.00046
282.43,0.00088
282.435,0.00121
282.44,0.00142
282.445,0.00161
282.45,0.00179
282.455,0.00191
282.46,0.00194
282.465,0.00188
282.47,0.00172
282.475,0.00141
282.48,0.00102
282.485,0.00058
282.49,0.00019
282.495,-0.0002
282.5,-0.00066
282.505,-0.00096
282.51,-0.00109
282.515,-0.0011
282.52,-0.001
282.525,-0.00083
282.53,-0.00055
282.535,-0.0002
282.54,0.00013
282.545,0.00041
282.55,0.00071
282.555,0.00107
282.56,0.00142
282.565,0.00168
282.57,0.00178
282.575,0.00177
282.58,0.00168
282.585,0.0015
282.59,0.00136
282.595,0.00116
282.6,0.00087
282.605,0.00061
282.61,0.00039
282.615,0.00022
282.62,-0.00012
282.625,-0.0006
282.63,-0.00104
282.635,-0.00144
282.64,-0.00178
282.645,-0.00218
282.65,-0.00253
282.655,-0.00272
282.66,-0.00289
282.665,-0.00308
282.67,-0.00332
282.675,-0.00366
282.68,-0.00398
282.685,-0.0043
282.69,-0.00454
282.695,-0.00471
282.7,-0.00493
282.705,-0.00513
282.71,-0.00529
282.715,-0.00544
282.72,-0.00562
282.725,-0.00588
282.73,-0.00608
282.735,-0.00613
282.74,-0.00605
282.745,-0.00593
282.75,-0.00584
282.755,-0.00566
282.76,-0.00543
282.765,-0.00526
282.77,-0.00514
282.775,-0.00508
282.78,-0.00515
282.785,-0.0053
282.79,-0.0054
282.795,-0.00542
282.8,-0.00541
282.805,-0.0054
282.81,-0.00541
282.815,-0.00525
282.82,-0.00493
282.825,-0.00465
282.83,-0.00442
282.835,-0.00429
282.84,-0.00422
282.845,-0.00416
282.85,-0.00413
282.855,-0.00413
282.86,-0.00409
282.865,-0.00397
282.87,-0.00373
282.875,-0.00341
282.88,-0.0032
282.885,-0.00313
282.89,-0.00313
282.895,-0.00308
282.9,-0.00296
282.905,-0.00285
282.91,-0.00273
282.915,-0.00259
282.92,-0.00239
282.925,-0.00221
282.93,-0.00217
282.935,-0.00228
282.94,-0.0025
282.945,-0.00279
282.95,-0.0031
282.955,-0.00334
282.96,-0.00354
282.965,-0.00379
282.97,-0.00407
282.975,-0.00434
282.98,-0.00458
282.985,-0.00477
282.99,-0.00491
282.995,-0.00508
283,-0.00528
283.005,-0.00544
283.01,-0.00562
283.015,-0.00574
283.02,-0.00581
283.025,-0.00581
283.03,-0.00572
283.035,-0.00556
283.04,-0.00532
283.045,-0.00512
283.05,-0.00493
283.055,-0.00466
283.06,-0.00429
283.065,-0.0039
283.07,-0.00353
283.075,-0.00321
283.08,-0.00282
283.085,-0.00238
283.09,-0.00199
283.095,-0.00168
283.1,-0.00138
283.105,-0.00109
283.11,-0.00083
283.115,-0.00065
283.12,-0.00053
283.125,-0.00048
283.13,-0.00053
283.135,-0.00058
283.14,-0.00056
283.145,-0.00046
283.15,-0.00034
283.155,-0.0003
283.16,-0.00024
283.165,-0.00013
283.17,0
283.175,0.00013
283.18,0.0002
283.185,0.00024
283.19,0.0002
283.195,0.00011
283.2,0.00011
283.205,0.00004
283.21,-0.00027
283.215,-0.00067
283.22,-0.00109
283.225,-0.00143
283.23,-0.00166
283.235,-0.0019
283.24,-0.00209
283.245,-0.00223
283.25,-0.00229
283.255,-0.00228
283.26,-0.00237
283.265,-0.00259
283.27,-0.00278
283.275,-0.00291
283.28,-0.00293
283.285,-0.00288
283.29,-0.00287
283.295,-0.00289
283.3,-0.00288
283.305,-0.00281
283.31,-0.0028
283.315,-0.00287
283.32,-0.00287
283.325,-0.00286
283.33,-0.00282
283.335,-0.00273
283.34,-0.00257
283.345,-0.00233
283.35,-0.00204
283.355,-0.00176
283.36,-0.00154
283.365,-0.00127
283.37,-0.00086
283.375,-0.00039
283.38,0.00009
283.385,0.00056
283.39,0.00096
283.395,0.00127
283.4,0.00149
283.405,0.00162
283.41,0.00156
283.415,0.00139
283.42,0.00124
283.425,0.0011
283.43,0.001
283.435,0.00091
283.44,0.00076
283.445,0.00062
283.45,0.00054
283.455,0.00047
283.46,0.00042
283.465,0.00042
283.47,0.00045
283.475,0.0006
283.48,0.00082
283.485,0.00104
283.49,0.00128
283.495,0.00151
283.5,0.0017
283.505,0.00187
283.51,0.00198
283.515,0.00197
283.52,0.00187
283.525,0.00177
283.53,0.00162
283.535,0.00137
283.54,0.00101
283.545,0.00072
283.55,0.00054
283.555,0.00039
283.56,0.00025
283.565,0.00012
283.57,0.00003
283.575,-0.00008
283.58,-0.00017
283.585,-0.00033
283.59,-0.00047
283.595,-0.00055
283.6,-0.00059
283.605,-0.00052
283.61,-0.00044
283.615,-0.00041
283.62,-0.00048
283.625,-0.00057
283.63,-0.00057
283.635,-0.00057
283.64,-0.00065
283.645,-0.00072
283.65,-0.00071
283.655,-0.0006
283.66,-0.00046
283.665,-0.00029
283.67,-0.00007
283.675,0.00018
283.68,0.00047
283.685,0.00083
283.69,0.00116
283.695,0.00141
283.7,0.00167
283.705,0.0019
283.71,0.0022
283.715,0.00242
283.72,0.00245
283.725,0.00241
283.73,0.00234
283.735,0.0023
283.74,0.00218
283.745,0.00195
283.75,0.00166
283.755,0.00131
283.76,0.00101
283.765,0.0008
283.77,0.00066
283.775,0.00057
283.78,0.00056
283.785,0.0007
283.79,0.00101
283.795,0.00134
283.8,0.0016
283.805,0.00183
283.81,0.00203
283.815,0.00226
283.82,0.00252
283.825,0.00278
283.83,0.00307
283.835,0.00322
283.84,0.00324
283.845,0.00325
283.85,0.00322
283.855,0.00323
283.86,0.00319
283.865,0.00307
283.87,0.00297
283.875,0.00293
283.88,0.00295
283.885,0.00297
283.89,0.00295
283.895,0.00298
283.9,0.00296
283.905,0.00287
283.91,0.00284
283.915,0.00283
283.92,0.00286
283.925,0.00288
283.93,0.00275
283.935,0.00254
283.94,0.00228
283.945,0.00197
283.95,0.00169
283.955,0.00141
283.96,0.00123
283.965,0.00115
283.97,0.0011
283.975,0.00095
283.98,0.00064
283.985,0.00026
283.99,-0.00014
283.995,-0.00039
284,-0.00053
284.005,-0.0007
284.01,-0.00088
284.015,-0.00096
284.02,-0.001
284.025,-0.001
284.03,-0.00095
284.035,-0.00087
284.04,-0.00075
284.045,-0.00058
284.05,-0.00041
284.055,-0.0003
284.06,-0.00026
284.065,-0.00031
284.07,-0.00039
284.075,-0.00046
284.08,-0.00061
284.085,-0.00076
284.09,-0.00091
284.095,-0.00107
284.1,-0.00118
284.105,-0.00136
284.11,-0.00158
284.115,-0.00172
284.12,-0.00186
284.125,-0.00196
284.13,-0.00195
284.135,-0.00182
284.14,-0.00162
284.145,-0.00138
284.15,-0.00106
284.155,-0.00063
284.16,-0.00022
284.165,0.00015
284.17,0.00049
284.175,0.0008
284.18,0.00111
284.185,0.0014
284.19,0.0016
284.195,0.00179
284.2,0.002
284.205,0.00216
284.21,0.00234
284.215,0.00248
284.22,0.0025
284.225,0.00249
284.23,0.00246
284.235,0.00239
284.24,0.00235
284.245,0.00232
284.25,0.0023
284.255,0.00232
284.26,0.00232
284.265,0.00222
284.27,0.00205
284.275,0.0019
284.28,0.00182
284.285,0.00183
284.29,0.00196
284.295,0.00217
284.3,0.0024
284.305,0.00269
284.31,0.00299
284.315,0.00332
284.32,0.00368
284.325,0.00392
284.33,0.00411
284.335,0.00429
284.34,0.00445
284.345,0.00464
284.35,0.00477
284.355,0.00489
284.36,0.00498
284.365,0.00497
284.37,0.00494
284.375,0.00488
284.38,0.00474
284.385,0.00446
284.39,0.00412
284.395,0.00383
284.4,0.00355
284.405,0.00323
284.41,0.00284
284.415,0.00248
284.42,0.00221
284.425,0.002
284.43,0.00185
284.435,0.00178
284.44,0.0019
284.445,0.00219
284.45,0.00246
284.455,0.00264
284.46,0.00278
284.465,0.00295
284.47,0.00315
284.475,0.00333
284.48,0.00343
284.485,0.00338
284.49,0.00323
284.495,0.00306
284.5,0.00281
284.505,0.00251
284.51,0.00214
284.515,0.0018
284.52,0.00151
284.525,0.00127
284.53,0.00114
284.535,0.00103
284.54,0.00102
284.545,0.00105
284.55,0.00108
284.555,0.00111
284.56,0.00121
284.565,0.00132
284.57,0.00136
284.575,0.0014
284.58,0.00148
284.585,0.00162
284.59,0.00175
284.595,0.00174
284.6,0.00168
284.605,0.00158
284.61,0.00149
284.615,0.00143
284.62,0.00138
284.625,0.00139
284.63,0.0014
284.635,0.00138
284.64,0.00142
284.645,0.00142
284.65,0.00139
284.655,0.00144
284.66,0.00151
284.665,0.00158
284.67,0.00169
284.675,0.00182
284.68,0.00198
284.685,0.00213
284.69,0.00217
284.695,0.00213
284.7,0.00208
284.705,0.00203
284.71,0.00191
284.715,0.0016
284.72,0.00119
284.725,0.00075
284.73,0.00025
284.735,-0.00029
284.74,-0.00085
284.745,-0.00129
284.75,-0.00158
284.755,-0.00179
284.76,-0.00192
284.765,-0.00198
284.77,-0.00204
284.775,-0.00207
284.78,-0.00216
284.785,-0.00226
284.79,-0.00232
284.795,-0.00251
284.8,-0.00267
284.805,-0.00276
284.81,-0.00285
284.815,-0.00285
284.82,-0.00281
284.825,-0.00281
284.83,-0.0028
284.835,-0.00289
284.84,-0.00303
284.845,-0.00316
284.85,-0.00336
284.855,-0.00349
284.86,-0.00361
284.865,-0.00367
284.87,-0.0036
284.875,-0.00345
284.88,-0.00327
284.885,-0.0031
284.89,-0.00289
284.895,-0.00272
284.9,-0.00257
284.905,-0.00237
284.91,-0.00219
284.915,-0.00205
284.92,-0.0019
284.925,-0.00176
284.93,-0.00165
284.935,-0.00153
284.94,-0.00144
284.945,-0.00142
284.95,-0.00139
284.955,-0.00137
284.96,-0.00129
284.965,-0.0012
284.97,-0.00116
284.975,-0.00105
284.98,-0.00097
284.985,-0.00085
284.99,-0.00075
284.995,-0.00062
285,-0.00039
285.005,-0.00021
285.01,-0.00003
285.015,0.00012
285.02,0.00019
285.025,0.00024
285.03,0.00024
285.035,0.00022
285.04,0.00016
285.045,0.00003
285.05,-0.00004
285.055,-0.00011
285.06,-0.00014
285.065,-0.00017
285.07,-0.00021
285.075,-0.0002
285.08,-0.00016
285.085,-0.00011
285.09,-0.00003
285.095,0.00009
285.1,0.0002
285.105,0.00034
285.11,0.00055
285.115,0.00069
285.12,0.00077
285.125,0.00084
285.13,0.0009
285.135,0.00099
285.14,0.00112
285.145,0.00128
285.15,0.0014
285.155,0.0015
285.16,0.00162
285.165,0.00172
285.17,0.00185
285.175,0.00198
285.18,0.00207
285.185,0.00227
285.19,0.00249
285.195,0.0027
285.2,0.00289
285.205,0.00295
285.21,0.00294
285.215,0.00295
285.22,0.00297
285.225,0.00293
285.23,0.0028
285.235,0.00258
285.24,0.00235
285.245,0.00215
285.25,0.00201
285.255,0.00188
285.26,0.00163
285.265,0.0014
285.27,0.00116
285.275,0.00093
285.28,0.00079
285.285,0.00055
285.29,0.00034
285.295,0.00024
285.3,0.00013
285.305,0.00003
285.31,-0.00016
285.315,-0.00032
285.32,-0.00043
285.325,-0.00055
285.33,-0.00054
285.335,-0.00041
285.34,-0.00022
285.345,0.00005
285.35,0.00035
285.355,0.0006
285.36,0.00089
285.365,0.0012
285.37,0.00148
285.375,0.00176
285.38,0.00191
285.385,0.0019
285.39,0.00177
285.395,0.00162
285.4,0.00144
285.405,0.00114
285.41,0.00083
285.415,0.0006
285.42,0.00043
285.425,0.00038
285.43,0.00036
285.435,0.00029
285.44,0.00024
285.445,0.00023
285.45,0.00023
285.455,0.00021
285.46,0.00017
285.465,0.00011
285.47,0.00009
285.475,0.0001
285.48,0.00007
285.485,-0.00002
285.49,-0.00011
285.495,-0.00014
285.5,-0.00016
285.505,-0.00014
285.51,-0.00008
285.515,0.00008
285.52,0.00041
285.525,0.00071
285.53,0.00095
285.535,0.0012
285.54,0.00142
285.545,0.00158
285.55,0.00173
285.555,0.00181
285.56,0.00178
285.565,0.0017
285.57,0.00159
285.575,0.00137
285.58,0.00096
285.585,0.00046
285.59,-0.00001
285.595,-0.00043
285.6,-0.00073
285.605,-0.001
285.61,-0.00131
285.615,-0.00156
285.62,-0.00162
285.625,-0.00157
285.63,-0.00151
285.635,-0.00159
285.64,-0.00183
285.645,-0.00208
285.65,-0.00227
285.655,-0.00246
285.66,-0.00269
285.665,-0.00296
285.67,-0.00308
285.675,-0.0031
285.68,-0.00316
285.685,-0.0032
285.69,-0.0033
285.695,-0.00335
285.7,-0.00336
285.705,-0.0034
285.71,-0.00341
285.715,-0.00346
285.72,-0.00359
285.725,-0.00385
285.73,-0.00415
285.735,-0.00436
285.74,-0.0045
285.745,-0.0045
285.75,-0.00437
285.755,-0.00415
285.76,-0.00384
285.765,-0.00347
285.77,-0.00311
285.775,-0.0028
285.78,-0.00254
285.785,-0.00224
285.79,-0.00201
285.795,-0.00176
285.8,-0.00151
285.805,-0.00132
285.81,-0.00109
285.815,-0.00094
285.82,-0.00091
285.825,-0.00086
285.83,-0.00082
285.835,-0.00085
285.84,-0.00092
285.845,-0.00102
285.85,-0.00112
285.855,-0.00117
285.86,-0.00115
285.865,-0.00111
285.87,-0.00106
285.875,-0.00098
285.88,-0.00079
285.885,-0.00052
285.89,-0.0003
285.895,-0.00008
285.9,0.00014
285.905,0.00039
285.91,0.00067
285.915,0.0008
285.92,0.00083
285.925,0.00084
285.93,0.00087
285.935,0.00094
285.94,0.00092
285.945,0.00086
285.95,0.00077
285.955,0.00066
285.96,0.00062
285.965,0.00048
285.97,0.00023
285.975,0.00004
285.98,-0.00012
285.985,-0.00025
285.99,-0.00042
285.995,-0.00053
286,-0.00051
286.005,-0.00047
286.01,-0.00046
286.015,-0.00051
286.02,-0.00064
286.025,-0.00078
286.03,-0.00092
286.035,-0.00105
286.04,-0.00114
286.045,-0.0012
286.05,-0.00118
286.055,-0.00108
286.06,-0.00103
286.065,-0.00104
286.07,-0.00104
286.075,-0.00102
286.08,-0.00093
286.085,-0.00082
286.09,-0.00063
286.095,-0.00032
286.1,0.00007
286.105,0.00045
286.11,0.00075
286.115,0.00087
286.12,0.00092
286.125,0.00104
286.13,0.00113
286.135,0.0013
286.14,0.00147
286.145,0.00161
286.15,0.00179
286.155,0.00199
286.16,0.00224
286.165,0.00254
286.17,0.00279
286.175,0.00292
286.18,0.00301
286.185,0.00306
286.19,0.00306
286.195,0.00303
286.2,0.00299
286.205,0.00298
286.21,0.00296
286.215,0.00298
286.22,0.00296
286.225,0.00278
286.23,0.00258
286.235,0.00251
286.24,0.00247
286.245,0.00244
286.25,0.00234
286.255,0.00221
286.26,0.00208
286.265,0.00188
286.27,0.00158
286.275,0.00115
286.28,0.0008
286.285,0.00062
286.29,0.00048
286.295,0.0003
286.3,0.00008
286.305,-0.00004
286.31,0.00005
286.315,0.00028
286.32,0.00049
286.325,0.00058
286.33,0.00062
286.335,0.00073
286.34,0.00091
286.345,0.00098
286.35,0.00085
286.355,0.00064
286.36,0.00042
286.365,0.00024
286.37,0.00002
286.375,-0.00017
286.38,-0.00029
286.385,-0.0004
286.39,-0.00044
286.395,-0.00058
286.4,-0.00074
286.405,-0.00079
286.41,-0.00084
286.415,-0.00076
286.42,-0.00056
286.425,-0.00026
286.43,0.00008
286.435,0.00026
286.44,0.00029
286.445,0.00021
286.45,0.0001
286.455,0.00001
286.46,-0.00011
286.465,-0.00026
286.47,-0.0005
286.475,-0.00084
286.48,-0.00118
286.485,-0.00152
286.49,-0.00195
286.495,-0.00247
286.5,-0.00295
286.505,-0.00332
286.51,-0.00355
286.515,-0.00374
286.52,-0.00385
286.525,-0.00398
286.53,-0.00419
286.535,-0.00432
286.54,-0.0044
286.545,-0.00436
286.55,-0.00421
286.555,-0.00405
286.56,-0.00377
286.565,-0.00337
286.57,-0.00293
286.575,-0.00246
286.58,-0.00207
286.585,-0.00173
286.59,-0.00136
286.595,-0.00098
286.6,-0.00063
286.605,-0.00032
286.61,-0.00002
286.615,0.00025
286.62,0.0005
286.625,0.00072
286.63,0.00086
286.635,0.0008
286.64,0.00054
286.645,0.00017
286.65,-0.00029
286.655,-0.00078
286.66,-0.00123
286.665,-0.00153
286.67,-0.00167
286.675,-0.00165
286.68,-0.0015
286.685,-0.00132
286.69,-0.00109
286.695,-0.00079
286.7,-0.00053
286.705,-0.00024
286.71,0.00012
286.715,0.00054
286.72,0.00097
286.725,0.00129
286.73,0.00149
286.735,0.00158
286.74,0.00155
286.745,0.00138
286.75,0.00104
286.755,0.00064
286.76,0.00025
286.765,-0.00001
286.77,-0.00016
286.775,-0.00028
286.78,-0.00041
286.785,-0.00053
286.79,-0.00064
286.795,-0.00079
286.8,-0.00091
286.805,-0.00088
286.81,-0.00072
286.815,-0.00043
286.82,-0.00017
286.825,0.00021
286.83,0.00069
286.835,0.00105
286.84,0.00133
286.845,0.00141
286.85,0.00141
286.855,0.00144
286.86,0.00147
286.865,0.00155
286.87,0.00167
286.875,0.00181
286.88,0.00192
286.885,0.00193
286.89,0.0018
286.895,0.00149
286.9,0.00098
286.905,0.00057
286.91,0.00029
286.915,0.00002
286.92,-0.00018
286.925,-0.00033
286.93,-0.00034
286.935,-0.00018
286.94,-0.00005
286.945,0
286.95,0.00012
286.955,0.00027
286.96,0.00057
286.965,0.00108
286.97,0.00157
286.975,0.00196
286.98,0.0022
286.985,0.0024
286.99,0.00257
286.995,0.00259
287,0.00258
287.005,0.00258
287.01,0.00257
287.015,0.00265
287.02,0.00269
287.025,0.00267
287.03,0.00257
287.035,0.00239
287.04,0.00231
287.045,0.00227
287.05,0.00228
287.055,0.00234
287.06,0.00228
287.065,0.00219
287.07,0.00214
287.075,0.00211
287.08,0.00201
287.085,0.00179
287.09,0.00156
287.095,0.00139
287.1,0.00129
287.105,0.00123
287.11,0.00118
287.115,0.00119
287.12,0.00129
287.125,0.00139
287.13,0.00141
287.135,0.00139
287.14,0.00134
287.145,0.00134
287.15,0.00137
287.155,0.0015
287.16,0.00166
287.165,0.00173
287.17,0.00182
287.175,0.00187
287.18,0.00189
287.185,0.00189
